Country,Indicator,Source,Unit,Currency,Frequency,Country Code,Time,Amount,Year
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2008-07-01,3.24,2008.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2008-10-01,1.14,2008.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2009-01-01,-1.1,2009.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2009-04-01,-2.58,2009.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2009-07-01,-1.92,2009.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2009-10-01,-0.54,2009.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2010-01-01,2.49,2010.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2010-04-01,3.26,2010.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2010-07-01,3.32,2010.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2010-10-01,3.07,2010.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2011-01-01,3.37,2011.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2011-04-01,3.13,2011.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2011-07-01,3.0,2011.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2011-10-01,3.18,2011.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2012-01-01,2.41,2012.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2012-04-01,2.9,2012.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2012-07-01,2.26,2012.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2012-10-01,2.03,2012.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2013-01-01,2.02,2013.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2013-04-01,2.38,2013.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2013-07-01,2.52,2013.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2013-10-01,3.0,2013.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2014-01-01,1.84,2014.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2014-04-01,1.35,2014.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2014-07-01,1.08,2014.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2014-10-01,1.4,2014.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2015-01-01,2.44,2015.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2015-04-01,1.02,2015.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2015-07-01,1.09,2015.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2015-10-01,0.79,2015.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2016-01-01,0.01,2016.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2016-04-01,1.28,2016.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2016-07-01,0.9,2016.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2016-10-01,0.47,2016.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2017-01-01,0.66,2017.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2017-04-01,1.1,2017.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2017-07-01,1.35,2017.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2017-10-01,1.5,2017.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2018-01-01,1.32,2018.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2018-04-01,0.87,2018.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2018-07-01,2.14,2018.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2018-10-01,1.88,2018.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2019-01-01,0.47,2019.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2019-04-01,0.94,2019.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2019-07-01,0.09,2019.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2019-10-01,-0.42,2019.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2020-01-01,0.89,2020.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2020-04-01,-16.42,2020.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2020-07-01,-5.6,2020.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2020-10-01,-3.4,2020.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2021-01-01,-2.2,2021.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2021-04-01,19.36,2021.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2021-07-01,2.97,2021.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2021-10-01,1.75,2021.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2022-01-01,2.52,2022.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2022-04-01,0.2,2022.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2022-07-01,4.26,2022.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2022-10-01,0.73,2022.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2023-01-01,0.49,2023.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2023-04-01,1.83,2023.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2023-07-01,-0.94,2023.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2023-10-01,1.44,2023.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2024-01-01,0.6,2024.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2024-04-01,0.4,2024.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2024-07-01,0.4,2024.0
South Africa,GDP Growth Rate,"Department of Statistics, South Africa.",%,,Quarterly,ZAF,2024-10-01,0.9,2024.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2002-01-01,4.4,2002.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2002-04-01,5.9,2002.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2002-07-01,8.7,2002.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2002-10-01,9.4,2002.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2003-01-01,5.8,2003.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2003-04-01,6.3,2003.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2003-07-01,7.1,2003.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2003-10-01,8.3,2003.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2004-01-01,7.8,2004.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2004-04-01,6.2,2004.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2004-07-01,7.3,2004.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2004-10-01,10.2,2004.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2005-01-01,5.7,2005.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2005-04-01,7.7,2005.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2005-07-01,8.3,2005.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2005-10-01,7.4,2005.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2006-01-01,3.3,2006.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2006-04-01,4.7,2006.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2006-07-01,5.7,2006.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2006-10-01,4.6,2006.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2007-01-01,10.9,2007.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2007-04-01,6.8,2007.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2007-07-01,6.6,2007.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2007-10-01,9.6,2007.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2008-01-01,3.8,2008.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2008-04-01,5.0,2008.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2008-07-01,9.7,2008.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2008-10-01,3.9,2008.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2009-01-01,6.8,2009.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2009-04-01,3.0,2009.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2009-07-01,2.6,2009.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2009-10-01,9.3,2009.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2010-01-01,5.0,2010.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2010-04-01,7.4,2010.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2010-07-01,5.1,2010.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2010-10-01,8.0,2010.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2011-01-01,7.9,2011.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2011-04-01,10.2,2011.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2011-07-01,9.3,2011.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2011-10-01,4.4,2011.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2012-01-01,7.1,2012.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2012-04-01,3.5,2012.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2012-07-01,5.5,2012.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2012-10-01,4.4,2012.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2013-01-01,4.5,2013.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2013-04-01,6.8,2013.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2013-07-01,8.0,2013.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2013-10-01,7.9,2013.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2014-01-01,8.5,2014.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2014-04-01,8.7,2014.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2014-07-01,4.7,2014.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2014-10-01,5.1,2014.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2015-01-01,2.9,2015.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2015-04-01,6.7,2015.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2015-07-01,7.6,2015.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2015-10-01,7.4,2015.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2016-01-01,9.7,2016.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2016-04-01,8.2,2016.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2016-07-01,6.6,2016.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2016-10-01,3.4,2016.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2017-01-01,4.9,2017.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2017-04-01,6.7,2017.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2017-07-01,5.0,2017.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2017-10-01,10.0,2017.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2018-01-01,7.5,2018.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2018-04-01,6.0,2018.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2018-07-01,7.3,2018.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2018-10-01,7.4,2018.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2019-01-01,6.5,2019.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2019-04-01,7.6,2019.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2019-07-01,8.0,2019.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2019-10-01,5.7,2019.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2020-01-01,5.2,2020.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2020-04-01,4.0,2020.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2020-07-01,5.2,2020.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2020-10-01,3.9,2020.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2021-01-01,4.5,2021.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2021-04-01,3.6,2021.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2021-07-01,5.3,2021.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2021-10-01,5.8,2021.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2022-01-01,6.0,2022.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2022-04-01,4.9,2022.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2022-07-01,4.5,2022.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2022-10-01,3.4,2022.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2023-01-01,5.0,2023.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2023-04-01,4.7,2023.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2023-07-01,5.6,2023.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2023-10-01,5.0,2023.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2024-01-01,5.6,2024.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2024-04-01,5.3,2024.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2024-07-01,5.9,2024.0
Tanzania,GDP Growth Rate,Bank of Tanzania,%,TZS,Quarterly,TZA,2024-10-01,5.2,2024.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,1990-01-01,-0.3,1990.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,1991-01-01,-0.52,1991.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,1992-01-01,-3.23,1992.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,1993-01-01,-15.73,1993.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,1994-01-01,14.56,1994.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,1995-01-01,5.37,1995.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,1996-01-01,7.67,1996.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,1997-01-01,3.81,1997.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,1998-01-01,-2.3,1998.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,1999-01-01,2.62,1999.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2000-01-01,-0.96,2000.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2001-01-01,0.82,2001.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2002-01-01,3.83,2002.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2003-01-01,6.72,2003.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2004-01-01,-0.98,2004.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2005-01-01,-4.67,2005.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2006-01-01,2.65,2006.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2007-01-01,-1.18,2007.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2008-01-01,4.04,2008.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2009-01-01,5.45,2009.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2010-01-01,5.85,2010.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2011-01-01,5.82,2011.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2012-01-01,6.3,2012.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2013-01-01,5.82,2013.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2014-01-01,5.63,2014.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2015-01-01,5.47,2015.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2016-01-01,5.7,2016.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2017-01-01,4.0,2017.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2018-01-01,4.8,2018.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2019-01-01,4.9,2019.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2020-01-01,2.0,2020.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2021-01-01,5.99,2021.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2022-01-01,5.9,2022.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2023-01-01,6.5,2023.0
Togo,GDP Growth Rate,Central Bank of West African States,%,,Yearly,TGO,2024-01-01,6.3,2024.0
Senegal,GDP Growth Rate,Senegal Opendata for Africa,%,XOF,Yearly,SEN,2014-01-01,6.6,2014.0
Senegal,GDP Growth Rate,Senegal Opendata for Africa,%,XOF,Yearly,SEN,2015-01-01,6.4,2015.0
Senegal,GDP Growth Rate,Senegal Opendata for Africa,%,XOF,Yearly,SEN,2016-01-01,6.2,2016.0
Senegal,GDP Growth Rate,Senegal Opendata for Africa,%,XOF,Yearly,SEN,2017-01-01,7.1,2017.0
Senegal,GDP Growth Rate,Senegal Opendata for Africa,%,XOF,Yearly,SEN,2018-01-01,6.4,2018.0
Senegal,GDP Growth Rate,Senegal Opendata for Africa,%,XOF,Yearly,SEN,2019-01-01,4.6,2019.0
Senegal,GDP Growth Rate,Senegal Opendata for Africa,%,XOF,Yearly,SEN,2020-01-01,1.3,2020.0
Senegal,GDP Growth Rate,Senegal Opendata for Africa,%,XOF,Yearly,SEN,2021-01-01,6.5,2021.0
Senegal,GDP Growth Rate,Senegal Opendata for Africa,%,XOF,Yearly,SEN,2022-01-01,3.8,2022.0
Senegal,GDP Growth Rate,Senegal Opendata for Africa,%,XOF,Yearly,SEN,2023-01-01,4.3,2023.0
Senegal,GDP Growth Rate,Senegal Opendata for Africa,%,XOF,Yearly,SEN,2024-01-01,5.7,2024.0
Angola,GDP per Capita,National Bank of Angola,,AOA,Yearly,AGO,2002-01-01,55490.0,2002.0
Angola,GDP per Capita,National Bank of Angola,,AOA,Yearly,AGO,2003-01-01,107760.0,2003.0
Angola,GDP per Capita,National Bank of Angola,,AOA,Yearly,AGO,2004-01-01,155336.0,2004.0
Angola,GDP per Capita,National Bank of Angola,,AOA,Yearly,AGO,2005-01-01,241374.0,2005.0
Angola,GDP per Capita,National Bank of Angola,,AOA,Yearly,AGO,2006-01-01,305893.0,2006.0
Angola,GDP per Capita,National Bank of Angola,,AOA,Yearly,AGO,2007-01-01,352609.0,2007.0
Angola,GDP per Capita,National Bank of Angola,,AOA,Yearly,AGO,2008-01-01,452873.0,2008.0
Angola,GDP per Capita,National Bank of Angola,,AOA,Yearly,AGO,2009-01-01,383775.0,2009.0
Angola,GDP per Capita,National Bank of Angola,,AOA,Yearly,AGO,2010-01-01,507350.0,2010.0
Angola,GDP per Capita,National Bank of Angola,,AOA,Yearly,AGO,2011-01-01,663525.0,2011.0
Angola,GDP per Capita,National Bank of Angola,,AOA,Yearly,AGO,2012-01-01,751446.0,2012.0
Angola,GDP per Capita,National Bank of Angola,,AOA,Yearly,AGO,2013-01-01,793353.0,2013.0
Angola,GDP per Capita,National Bank of Angola,,AOA,Yearly,AGO,2014-01-01,624129.0,2014.0
Angola,GDP per Capita,National Bank of Angola,,AOA,Yearly,AGO,2015-01-01,592443.0,2015.0
Angola,GDP per Capita,National Bank of Angola,,AOA,Yearly,AGO,2016-01-01,682888.0,2016.0
Angola,GDP per Capita,National Bank of Angola,,AOA,Yearly,AGO,2017-01-01,818092.0,2017.0
